id,question_number,topic,question_text,exam_year,exam_month,exam_number
869,"24","Reglamento (RIPA)","De acuerdo a la Regla 23 del RIPA, los buques de propulsión mecánica en navegación exhibirán una segunda luz de tope, a popa y más alta que la de proa. Sin embargo, no están sujetos a esa obligación, aunque puedan exhibirla igualmente, los buques con una eslora inferior a:","2022","04","03"
870,"25","Reglamento (RIPA)","Según la Regla 35.g del RIPA, un buque que emite tres pitadas consecutivas, a saber, una corta, una larga y una corta, indica que se trata de:","2022","04","03"
871,"26","Reglamento (RIPA)","Según la Regla 33.b del RIPA, ¿qué buques podrán sustituir el pito por otros medios para hacer señales acústicas eficaces?","2022","04","03"
872,"27","Reglamento (RIPA)","Según la Regla 6 del RIPA, para determinar la velocidad de seguridad NO se tendrá en cuenta:","2022","04","03"
873,"28","Maniobra y navegación","El efecto de la presión lateral de las palas de una hélice, en una embarcación parada y sin arrancada, se debe principalmente a:","2022","04","03"
874,"29","Maniobra y navegación","El ángulo entre la orientación verdadera y la derrota del buque causada por la acción del viento se conoce como:","2022","04","03"
875,"30","Emergencias en la mar","En el caso de que se vea obligado a abandonar una embarcación ¿cuál de las siguientes afirmaciones es INCORRECTA?","2022","04","03"
876,"31","Emergencias en la mar","Si descubre agua en la sentina de la embarcación, ¿cuál de las siguientes actuaciones es INCORRECTA?","2022","04","03"
877,"32","Emergencias en la mar","¿Cuál de las siguientes afirmaciones es INCORRECTA?","2022","04","03"
878,"33","Meteorología","La presión atmosférica media al nivel del mar es de:","2022","04","03"
879,"34","Meteorología","Se entiende por Fecht:","2022","04","03"
880,"35","Meteorología","En relación con los anticiclones, señale la afirmación INCORRECTA:","2022","04","03"
881,"36","Meteorología","El viento de las regiones costeras que sopla durante el día desde el mar hacia tierra a consecuencia del mayor calentamiento diurno del suelo se denomina:","2022","04","03"
882,"37","Teoría de la navegación","Suponiendo que navegamos a una velocidad de 5 nudos y que existe corriente en contra de 1 nudo, al multiplicar lo que marca la corredera por el coeficiente de corredera, obtendremos:","2022","04","03"
883,"38","Teoría de la navegación","En relación con la declinación magnética, ¿cuál de las siguientes afirmaciones es CORRECTA?","2022","04","03"
884,"39","Teoría de la navegación","En la región A de balizamiento las marcas laterales de babor podrán tener forma:","2022","04","03"
885,"40","Teoría de la navegación","Cuando nos referimos en la carta náutica a una “línea isobática”, estamos hablando de:","2022","04","03"
886,"41","Teoría de la navegación","En relación con los meridianos, ¿cuál de las siguientes afirmaciones es CORRECTA?","2022","04","03"
887,"42","Carta de navegación","Nos encontramos navegando al rumbo de aguja 308°. A HRB = 02:45 del día 3 de noviembre de 2021 tomamos una marcación a Cabo Trafalgar de 115° Er, en el mismo instante tomamos una marcación de 055° Er a Cabo Roche. El desvío es 2° (-). ¿Cuál de las siguientes coordenadas más se aproxima a nuestra situación a las 02:45 HRB?","2022","04","03"
888,"43","Carta de navegación","A HRB=10:00, tomamos simultáneamente demora de aguja a Cabo Trafalgar 327º y demora de aguja a Barbate (FI (2) WR 7S 10/7M) 033º. Una vez situados, ponemos rumbo a pasar a 3 millas de Punta Paloma, a una velocidad de máquinas de 10 nudos. Se pide calcular la HRB cuando pasamos al través de Punta Gracia (Torre de Gracia), suponiendo un desvío de aguja de 1º (-) y una declinación magnética en la zona, en el momento de la navegación, de 4º (-).","2022","04","03"
889,"44","Carta de navegación","Partiendo de la situación conocida latitud: 39º 20' N y Longitud: 016º 45'W se navega a rumbo de aguja Ra=050º y a velocidad de máquina de 15 nudos, la corrección total para ese rumbo es CT= -3º24'. Determínese la situación estimada al cabo de 10 h.","2022","04","03"
890,"45","Carta de navegación","El día 2 de abril de 2022, nos encontramos atracados con nuestra embarcación en el puerto de Bilbao, en un lugar donde la sonda en la carta es 4,6 m. Queremos zarpar con la segunda pleamar del día. ¿Cuál será la sonda en el momento, si la presión atmosférica es de 1005 mb?","2022","04","03"
891,"1","Nomenclatura náutica","La manga de un barco es:","2022","04","04"
892,"2","Nomenclatura náutica","Las válvulas de entrada y salida de fluidos colocadas por debajo de la línea de flotación son:","2022","04","04"
893,"3","Nomenclatura náutica","La pieza en forma de corona en la que se engranan los eslabones para cobrar de la cadena del ancla, se denomina:","2022","04","04"
894,"4","Nomenclatura náutica","El viento en una embarcación:","2022","04","04"
895,"5","Elementos de amarre y fondeo","¿Cuál de las siguientes afirmaciones es CORRECTA?","2022","04","04"
896,"6","Elementos de amarre y fondeo","En relación al fondeo, ¿cuál de las siguientes afirmaciones es CORRECTA?","2022","04","04"
897,"7","Seguridad","Tras una caída al agua, ¿cuál de las siguientes medidas NO es recomendada para evitar o tratar la hipotermia?","2022","04","04"
898,"8","Seguridad","En lo relativo a los extintores que debe llevar una embarcación sin marcado CE de 12 metros de eslora de casco y que navega por zona 4, ¿cuál de las siguientes afirmaciones es INCORRECTA?","2022","04","04"
899,"9","Seguridad","¿Con cuál de los siguientes números de teléfono nos ponemos en contacto con Salvamento Marítimo?","2022","04","04"
900,"10","Seguridad","¿A qué se refiere la expresión “a son de mar”?","2022","04","04"
901,"11","Legislación","Según el artículo 23 del Real Decreto 339/2021, de 18 de mayo, por el que se regula el equipo de seguridad y de prevención de la contaminación de las embarcaciones de recreo, se prohíbe la descarga de aguas sucias por las embarcaciones de recreo en aguas en las que España ejerce soberanía, derechos soberanos o jurisdicción, salvo que la embarcación efectúe la descarga:","2022","04","04"
902,"12","Legislación","Conforme al artículo 33.1 del Convenio internacional para la seguridad de la vida humana en el mar, 1974, el capitán de un buque que reciba alerta de socorro y no pueda prestar auxilio:","2022","04","04"
903,"13","Balizamiento","La marca de tope en las marcas de aguas navegables:","2022","04","04"
904,"14","Balizamiento","¿Qué marcas emiten una luz de color blanco y ritmo en grupos de dos destellos?","2022","04","04"
905,"15","Balizamiento","En relación a las marcas cardinales, indique la respuesta INCORRECTA:","2022","04","04"
906,"16","Balizamiento","Entrando en un puerto vemos una boya cónica de color verde con una banda roja en el medio, ¿qué indica?","2022","04","04"
907,"17","Balizamiento","Es una marca especial:","2022","04","04"
908,"18","Reglamento (RIPA)","Según la Regla 6 del RIPA, para determinar la velocidad de seguridad NO se tendrá en cuenta:","2022","04","04"
909,"19","Reglamento (RIPA)","De acuerdo a la Regla 18 del RIPA, sin perjuicio de lo dispuesto en otras reglas, los buques de vela, en navegación, se mantendrán apartados de la derrota de:","2022","04","04"
910,"20","Reglamento (RIPA)","Según la Regla 10 del RIPA, los buques dedicados a una operación de mantenimiento de la seguridad de la navegación en un dispositivo de separación de tráfico quedarán exentos del cumplimiento de esta Regla:","2022","04","04"
911,"21","Reglamento (RIPA)","Según la Regla 13 del RIPA, se considera buque que alcanza a todo buque que se aproxime a otro viniendo desde:","2022","04","04"
912,"22","Reglamento (RIPA)","Según la Regla 35.g del RIPA, un buque que emite tres pitadas consecutivas, a saber, una corta, una larga y una corta, indica que se trata de:","2022","04","04"
913,"23","Reglamento (RIPA)","De acuerdo con la Regla 26.b.i) del RIPA, los buques dedicados a la pesca de arrastre, es decir, remolcando a través del agua redes de arrastre u otras artes de pesca, exhibirán:","2022","04","04"
914,"24","Reglamento (RIPA)","Según la Regla 33.b del RIPA, ¿qué buques podrán sustituir el pito por otros medios para hacer señales acústicas eficaces?","2022","04","04"
915,"25","Reglamento (RIPA)","Según la regla 2 del RIPA:","2022","04","04"
916,"26","Reglamento (RIPA)","Según la Regla 15 del RIPA, cuando dos buques de propulsión mecánica se crucen con riesgo de abordaje:","2022","04","04"
917,"27","Reglamento (RIPA)","De acuerdo a la Regla 23 del RIPA, los buques de propulsión mecánica en navegación exhibirán una segunda luz de tope, a popa y más alta que la de proa. Sin embargo, no están sujetos a esa obligación, aunque puedan exhibirla igualmente, los buques con una eslora inferior a:","2022","04","04"
918,"28","Maniobra y navegación","El ángulo entre la orientación verdadera y la derrota del buque causada por la acción del viento se conoce como:","2022","04","04"
919,"29","Maniobra y navegación","El efecto de la presión lateral de las palas de una hélice, en una embarcación parada y sin arrancada, se debe principalmente a:","2022","04","04"
920,"30","Emergencias en la mar","¿Cuál de las siguientes afirmaciones es INCORRECTA?","2022","04","04"
921,"31","Emergencias en la mar","En el caso de que se vea obligado a abandonar una embarcación ¿cuál de las siguientes afirmaciones es INCORRECTA?","2022","04","04"
922,"32","Emergencias en la mar","Si descubre agua en la sentina de la embarcación, ¿cuál de las siguientes actuaciones es INCORRECTA?","2022","04","04"
923,"33","Meteorología","El viento de las regiones costeras que sopla durante el día desde el mar hacia tierra a consecuencia del mayor calentamiento diurno del suelo se denomina:","2022","04","04"
924,"34","Meteorología","En relación con los anticiclones, señale la afirmación INCORRECTA:","2022","04","04"
925,"35","Meteorología","La presión atmosférica media al nivel del mar es de:","2022","04","04"
926,"36","Meteorología","Se entiende por Fecht:","2022","04","04"
927,"37","Teoría de la navegación","Cuando nos referimos en la carta náutica a una “línea isobática”, estamos hablando de:","2022","04","04"
928,"38","Teoría de la navegación","En la región A de balizamiento las marcas laterales de babor podrán tener forma:","2022","04","04"
929,"39","Teoría de la navegación","En relación con los meridianos, ¿cuál de las siguientes afirmaciones es CORRECTA?","2022","04","04"
930,"40","Teoría de la navegación","Suponiendo que navegamos a una velocidad de 5 nudos y que existe corriente en contra de 1 nudo, al multiplicar lo que marca la corredera por el coeficiente de corredera, obtendremos:","2022","04","04"
931,"41","Teoría de la navegación","En relación con la declinación magnética, ¿cuál de las siguientes afirmaciones es CORRECTA?","2022","04","04"
932,"42","Carta de navegación","Partiendo de la situación conocida latitud: 39º 20' N y Longitud: 016º 45'W se navega a rumbo de aguja Ra=050º y a velocidad de máquina de 15 nudos, la corrección total para ese rumbo es CT= -3º24'. Determínese la situación estimada al cabo de 10 h.","2022","04","04"
933,"43","Carta de navegación","A HRB=10:00, tomamos simultáneamente demora de aguja a Cabo Trafalgar 327º y demora de aguja a Barbate (FI (2) WR 7S 10/7M) 033º. Una vez situados, ponemos rumbo a pasar a 3 millas de Punta Paloma, a una velocidad de máquinas de 10 nudos. Se pide calcular la HRB cuando pasamos al través de Punta Gracia (Torre de Gracia), suponiendo un desvío de aguja de 1º (-) y una declinación magnética en la zona, en el momento de la navegación, de 4º (-).","2022","04","04"
934,"44","Carta de navegación","Nos encontramos navegando al rumbo de aguja 308°. A HRB = 02:45 del día 3 de noviembre de 2021 tomamos una marcación a Cabo Trafalgar de 115° Er, en el mismo instante tomamos una marcación de 055° Er a Cabo Roche. El desvío es 2° (-). ¿Cuál de las siguientes coordenadas más se aproxima a nuestra situación a las 02:45 HRB?","2022","04","04"
935,"45","Carta de navegación","El día 2 de abril de 2022, nos encontramos atracados con nuestra embarcación en el puerto de Bilbao, en un lugar donde la sonda en la carta es 4,6 m. Queremos zarpar con la segunda pleamar del día. ¿Cuál será la sonda en el momento, si la presión atmosférica es de 1005 mb?","2022","04","04"
